"Time","Genotype","Strains","Prob_LPF","Model"
-13.3056133056142,"TYF0Y2",0,0.794297,"PSU"
-13.3056133056142,"TYF1Y2",0,0.794297,"PSU"
-13.3056133056142,"KYF0Y1",0,0.824725,"PSU"
-13.3056133056142,"KYF1Y1",0,0.824725,"PSU"
-13.3056133056142,"KYF0Y2",0,0.824725,"PSU"
-13.3056133056142,"KYF1Y2",0,0.824725,"PSU"
-13.3056133056142,"TNY0Y1",0,0.864359,"PSU"
-13.3056133056142,"TNY1Y1",0,0.864359,"PSU"
-13.3056133056142,"TNY0Y2",0,0.864359,"PSU"
-13.3056133056142,"TNY1Y2",0,0.864359,"PSU"
-13.3056133056142,"TYY0C1",0,0.891124,"PSU"
-13.3056133056142,"TYY1C1",0,0.891124,"PSU"
-13.3056133056142,"TYY0C2",0,0.891124,"PSU"
-13.3056133056142,"TYY1C2",0,0.891124,"PSU"
-13.3056133056142,"TNF0Y1",0,0.892625,"PSU"
-13.3056133056142,"TNF1Y1",0,0.892625,"PSU"
-13.3056133056142,"TNF0Y2",0,0.892625,"PSU"
-13.3056133056142,"TNF1Y2",0,0.892625,"PSU"
-13.3056133056142,"KNY0Y1",0,0.895737,"PSU"
-13.3056133056142,"KNY1Y1",0,0.895737,"PSU"
-13.3056133056142,"KNY0Y2",0,0.895737,"PSU"
-13.3056133056142,"KNY1Y2",0,0.895737,"PSU"
-13.3056133056142,"KYY0C1",0,0.905281,"PSU"
-13.3056133056142,"KYY1C1",0,0.905281,"PSU"
-13.3056133056142,"KYY0C2",0,0.905281,"PSU"
-13.3056133056142,"KYY1C2",0,0.905281,"PSU"
-13.3056133056142,"TYF0C1",0,0.917383,"PSU"
-13.3056133056142,"TYF1C1",0,0.917383,"PSU"
-13.3056133056142,"TYF0C2",0,0.917383,"PSU"
-13.3056133056142,"TYF1C2",0,0.917383,"PSU"
-13.3056133056142,"KYF0C1",0,0.930465,"PSU"
-13.3056133056142,"KYF1C1",0,0.930465,"PSU"
-13.3056133056142,"KYF0C2",0,0.930465,"PSU"
-13.3056133056142,"KYF1C2",0,0.930465,"PSU"
-13.3056133056142,"TNY0C1",0,0.947158,"PSU"
-13.3056133056142,"TNY1C1",0,0.947158,"PSU"
-13.3056133056142,"TNY0C2",0,0.947158,"PSU"
-13.3056133056142,"TNY1C2",0,0.947158,"PSU"
-13.3056133056142,"KNF0Y1",0,0.948359,"PSU"
-13.3056133056142,"KNF1Y1",0,0.948359,"PSU"
-13.3056133056142,"KNF0Y2",0,0.948359,"PSU"
-13.3056133056142,"KNF1Y2",0,0.948359,"PSU"
-13.3056133056142,"TNF0C1",0,0.958879,"PSU"
-13.3056133056142,"TNF1C1",0,0.958879,"PSU"
-13.3056133056142,"TNF0C2",0,0.958879,"PSU"
-13.3056133056142,"TNF1C2",0,0.958879,"PSU"
-13.3056133056142,"KNY0C1",1,0.962073,"PSU"
-13.3056133056142,"KNY1C1",0,0.962073,"PSU"
-13.3056133056142,"KNY0C2",0,0.962073,"PSU"
-13.3056133056142,"KNY1C2",0,0.962073,"PSU"
-13.3056133056142,"KNF0C1",0,0.976982,"PSU"
-13.3056133056142,"KNF1C1",0,0.976982,"PSU"
-13.3056133056142,"KNF0C2",0,0.976982,"PSU"
-13.3056133056142,"KNF1C2",0,0.976982,"PSU"
-13.2224532224541,"TYY0Y1",0,0.735268,"PSU"
-13.2224532224541,"TYY1Y1",0,0.735268,"PSU"
-13.2224532224541,"TYY0Y2",0,0.735268,"PSU"
-13.2224532224541,"TYY1Y2",0,0.735268,"PSU"
-13.2224532224541,"KYY0Y1",0,0.771709,"PSU"
-13.2224532224541,"KYY1Y1",0,0.771709,"PSU"
-13.2224532224541,"KYY0Y2",0,0.771709,"PSU"
-13.2224532224541,"KYY1Y2",0,0.771709,"PSU"
-13.2224532224541,"TYF0Y1",0,0.794297,"PSU"
-13.2224532224541,"TYF1Y1",0,0.794297,"PSU"
-13.2224532224541,"TYF0Y2",0,0.794297,"PSU"
-13.2224532224541,"TYF1Y2",0,0.794297,"PSU"
-13.2224532224541,"KYF0Y1",0,0.824725,"PSU"
-13.2224532224541,"KYF1Y1",0,0.824725,"PSU"
-13.2224532224541,"KYF0Y2",0,0.824725,"PSU"
-13.2224532224541,"KYF1Y2",0,0.824725,"PSU"
-13.2224532224541,"TNY0Y1",0,0.864359,"PSU"
-13.2224532224541,"TNY1Y1",0,0.864359,"PSU"
-13.2224532224541,"TNY0Y2",0,0.864359,"PSU"
-13.2224532224541,"TNY1Y2",0,0.864359,"PSU"
-13.2224532224541,"TYY0C1",0,0.891124,"PSU"
-13.2224532224541,"TYY1C1",0,0.891124,"PSU"
-13.2224532224541,"TYY0C2",0,0.891124,"PSU"
-13.2224532224541,"TYY1C2",0,0.891124,"PSU"
-13.2224532224541,"TNF0Y1",0,0.892625,"PSU"
-13.2224532224541,"TNF1Y1",0,0.892625,"PSU"
-13.2224532224541,"TNF0Y2",0,0.892625,"PSU"
-13.2224532224541,"TNF1Y2",0,0.892625,"PSU"
-13.2224532224541,"KNY0Y1",0,0.895737,"PSU"
-13.2224532224541,"KNY1Y1",0,0.895737,"PSU"
-13.2224532224541,"KNY0Y2",0,0.895737,"PSU"
-13.2224532224541,"KNY1Y2",0,0.895737,"PSU"
-13.2224532224541,"KYY0C1",0,0.905281,"PSU"
-13.2224532224541,"KYY1C1",0,0.905281,"PSU"
-13.2224532224541,"KYY0C2",0,0.905281,"PSU"
-13.2224532224541,"KYY1C2",0,0.905281,"PSU"
-13.2224532224541,"TYF0C1",0,0.917383,"PSU"
-13.2224532224541,"TYF1C1",0,0.917383,"PSU"
-13.2224532224541,"TYF0C2",0,0.917383,"PSU"
-13.2224532224541,"TYF1C2",0,0.917383,"PSU"
-13.2224532224541,"KYF0C1",0,0.930465,"PSU"
-13.2224532224541,"KYF1C1",0,0.930465,"PSU"
-13.2224532224541,"KYF0C2",0,0.930465,"PSU"
-13.2224532224541,"KYF1C2",0,0.930465,"PSU"
-13.2224532224541,"TNY0C1",0,0.947158,"PSU"
-13.2224532224541,"TNY1C1",0,0.947158,"PSU"
-13.2224532224541,"TNY0C2",0,0.947158,"PSU"
-13.2224532224541,"TNY1C2",0,0.947158,"PSU"
-13.2224532224541,"KNF0Y1",0,0.948359,"PSU"
-13.2224532224541,"KNF1Y1",0,0.948359,"PSU"
-13.2224532224541,"KNF0Y2",0,0.948359,"PSU"
-13.2224532224541,"KNF1Y2",0,0.948359,"PSU"
-13.2224532224541,"TNF0C1",0,0.958879,"PSU"
-13.2224532224541,"TNF1C1",0,0.958879,"PSU"
-13.2224532224541,"TNF0C2",0,0.958879,"PSU"
-13.2224532224541,"TNF1C2",0,0.958879,"PSU"
-13.2224532224541,"KNY0C1",1,0.962073,"PSU"
-13.2224532224541,"KNY1C1",0,0.962073,"PSU"
-13.2224532224541,"KNY0C2",0,0.962073,"PSU"
-13.2224532224541,"KNY1C2",0,0.962073,"PSU"
-13.2224532224541,"KNF0C1",0,0.976982,"PSU"
-13.2224532224541,"KNF1C1",0,0.976982,"PSU"
-13.2224532224541,"KNF0C2",0,0.976982,"PSU"
-13.2224532224541,"KNF1C2",0,0.976982,"PSU"
-13.139293139294,"TYY0Y1",0,0.735268,"PSU"
-13.139293139294,"TYY1Y1",0,0.735268,"PSU"
-13.139293139294,"TYY0Y2",0,0.735268,"PSU"
-13.139293139294,"TYY1Y2",0,0.735268,"PSU"
-13.139293139294,"KYY0Y1",0,0.771709,"PSU"
-13.139293139294,"KYY1Y1",0,0.771709,"PSU"
-13.139293139294,"KYY0Y2",0,0.771709,"PSU"
-13.139293139294,"KYY1Y2",0,0.771709,"PSU"
-13.139293139294,"TYF0Y1",0,0.794297,"PSU"
-13.139293139294,"TYF1Y1",0,0.794297,"PSU"
-13.139293139294,"TYF0Y2",0,0.794297,"PSU"
-13.139293139294,"TYF1Y2",0,0.794297,"PSU"
-13.139293139294,"KYF0Y1",0,0.824725,"PSU"
-13.139293139294,"KYF1Y1",0,0.824725,"PSU"
-13.139293139294,"KYF0Y2",0,0.824725,"PSU"
-13.139293139294,"KYF1Y2",0,0.824725,"PSU"
-13.139293139294,"TNY0Y1",0,0.864359,"PSU"
-13.139293139294,"TNY1Y1",0,0.864359,"PSU"
-13.139293139294,"TNY0Y2",0,0.864359,"PSU"
-13.139293139294,"TNY1Y2",0,0.864359,"PSU"
-13.139293139294,"TYY0C1",0,0.891124,"PSU"
-13.139293139294,"TYY1C1",0,0.891124,"PSU"
-13.139293139294,"TYY0C2",0,0.891124,"PSU"
-13.139293139294,"TYY1C2",0,0.891124,"PSU"
-13.139293139294,"TNF0Y1",0,0.892625,"PSU"
-13.139293139294,"TNF1Y1",0,0.892625,"PSU"
-13.139293139294,"TNF0Y2",0,0.892625,"PSU"
-13.139293139294,"TNF1Y2",0,0.892625,"PSU"
-13.139293139294,"KNY0Y1",0,0.895737,"PSU"
-13.139293139294,"KNY1Y1",0,0.895737,"PSU"
-13.139293139294,"KNY0Y2",0,0.895737,"PSU"
-13.139293139294,"KNY1Y2",0,0.895737,"PSU"
-13.139293139294,"KYY0C1",0,0.905281,"PSU"
-13.139293139294,"KYY1C1",0,0.905281,"PSU"
-13.139293139294,"KYY0C2",0,0.905281,"PSU"
-13.139293139294,"KYY1C2",0,0.905281,"PSU"
-13.139293139294,"TYF0C1",0,0.917383,"PSU"
-13.139293139294,"TYF1C1",0,0.917383,"PSU"
-13.139293139294,"TYF0C2",0,0.917383,"PSU"
-13.139293139294,"TYF1C2",0,0.917383,"PSU"
-13.139293139294,"KYF0C1",0,0.930465,"PSU"
-13.139293139294,"KYF1C1",0,0.930465,"PSU"
-13.139293139294,"KYF0C2",0,0.930465,"PSU"
-13.139293139294,"KYF1C2",0,0.930465,"PSU"
-13.139293139294,"TNY0C1",0,0.947158,"PSU"
-13.139293139294,"TNY1C1",0,0.947158,"PSU"
-13.139293139294,"TNY0C2",0,0.947158,"PSU"
-13.139293139294,"TNY1C2",0,0.947158,"PSU"
-13.139293139294,"KNF0Y1",0,0.948359,"PSU"
-13.139293139294,"KNF1Y1",0,0.948359,"PSU"
-13.139293139294,"KNF0Y2",0,0.948359,"PSU"
-13.139293139294,"KNF1Y2",0,0.948359,"PSU"
-13.139293139294,"TNF0C1",0,0.958879,"PSU"
-13.139293139294,"TNF1C1",0,0.958879,"PSU"
-13.139293139294,"TNF0C2",0,0.958879,"PSU"
-13.139293139294,"TNF1C2",0,0.958879,"PSU"
-13.139293139294,"KNY0C1",1,0.962073,"PSU"
-13.139293139294,"KNY1C1",0,0.962073,"PSU"
-13.139293139294,"KNY0C2",0,0.962073,"PSU"
-13.139293139294,"KNY1C2",0,0.962073,"PSU"
-13.139293139294,"KNF0C1",0,0.976982,"PSU"
-13.139293139294,"KNF1C1",0,0.976982,"PSU"
-13.139293139294,"KNF0C2",0,0.976982,"PSU"
-13.139293139294,"KNF1C2",0,0.976982,"PSU"
-13.0561330561339,"TYY0Y1",0,0.735268,"PSU"
-13.0561330561339,"TYY1Y1",0,0.735268,"PSU"
-13.0561330561339,"TYY0Y2",0,0.735268,"PSU"
-13.0561330561339,"TYY1Y2",0,0.735268,"PSU"
-13.0561330561339,"KYY0Y1",0,0.771709,"PSU"
-13.0561330561339,"KYY1Y1",0,0.771709,"PSU"
-13.0561330561339,"KYY0Y2",0,0.771709,"PSU"
-13.0561330561339,"KYY1Y2",0,0.771709,"PSU"
-13.0561330561339,"TYF0Y1",0,0.794297,"PSU"
-13.0561330561339,"TYF1Y1",0,0.794297,"PSU"
-13.0561330561339,"TYF0Y2",0,0.794297,"PSU"
-13.0561330561339,"TYF1Y2",0,0.794297,"PSU"
-13.0561330561339,"KYF0Y1",0,0.824725,"PSU"
-13.0561330561339,"KYF1Y1",0,0.824725,"PSU"
-13.0561330561339,"KYF0Y2",0,0.824725,"PSU"
-13.0561330561339,"KYF1Y2",0,0.824725,"PSU"
-13.0561330561339,"TNY0Y1",0,0.864359,"PSU"
-13.0561330561339,"TNY1Y1",0,0.864359,"PSU"
-13.0561330561339,"TNY0Y2",0,0.864359,"PSU"
-13.0561330561339,"TNY1Y2",0,0.864359,"PSU"
-13.0561330561339,"TYY0C1",0,0.891124,"PSU"
-13.0561330561339,"TYY1C1",0,0.891124,"PSU"
-13.0561330561339,"TYY0C2",0,0.891124,"PSU"
-13.0561330561339,"TYY1C2",0,0.891124,"PSU"
-13.0561330561339,"TNF0Y1",0,0.892625,"PSU"
-13.0561330561339,"TNF1Y1",0,0.892625,"PSU"
-13.0561330561339,"TNF0Y2",0,0.892625,"PSU"
-13.0561330561339,"TNF1Y2",0,0.892625,"PSU"
-13.0561330561339,"KNY0Y1",0,0.895737,"PSU"
-13.0561330561339,"KNY1Y1",0,0.895737,"PSU"
-13.0561330561339,"KNY0Y2",0,0.895737,"PSU"
-13.0561330561339,"KNY1Y2",0,0.895737,"PSU"
-13.0561330561339,"KYY0C1",0,0.905281,"PSU"
-13.0561330561339,"KYY1C1",0,0.905281,"PSU"
-13.0561330561339,"KYY0C2",0,0.905281,"PSU"
-13.0561330561339,"KYY1C2",0,0.905281,"PSU"
-13.0561330561339,"TYF0C1",0,0.917383,"PSU"
-13.0561330561339,"TYF1C1",0,0.917383,"PSU"
-13.0561330561339,"TYF0C2",0,0.917383,"PSU"
-13.0561330561339,"TYF1C2",0,0.917383,"PSU"
-13.0561330561339,"KYF0C1",0,0.930465,"PSU"
-13.0561330561339,"KYF1C1",0,0.930465,"PSU"
-13.0561330561339,"KYF0C2",0,0.930465,"PSU"
-13.0561330561339,"KYF1C2",0,0.930465,"PSU"
-13.0561330561339,"TNY0C1",0,0.947158,"PSU"
-13.0561330561339,"TNY1C1",0,0.947158,"PSU"
-13.0561330561339,"TNY0C2",0,0.947158,"PSU"
-13.0561330561339,"TNY1C2",0,0.947158,"PSU"
-13.0561330561339,"KNF0Y1",0,0.948359,"PSU"
-13.0561330561339,"KNF1Y1",0,0.948359,"PSU"
-13.0561330561339,"KNF0Y2",0,0.948359,"PSU"
-13.0561330561339,"KNF1Y2",0,0.948359,"PSU"
-13.0561330561339,"TNF0C1",0,0.958879,"PSU"
-13.0561330561339,"TNF1C1",0,0.958879,"PSU"
-13.0561330561339,"TNF0C2",0,0.958879,"PSU"
-13.0561330561339,"TNF1C2",0,0.958879,"PSU"
-13.0561330561339,"KNY0C1",1,0.962073,"PSU"
-13.0561330561339,"KNY1C1",0,0.962073,"PSU"
-13.0561330561339,"KNY0C2",0,0.962073,"PSU"
-13.0561330561339,"KNY1C2",0,0.962073,"PSU"
-13.0561330561339,"KNF0C1",0,0.976982,"PSU"
-13.0561330561339,"KNF1C1",0,0.976982,"PSU"
-13.0561330561339,"KNF0C2",0,0.976982,"PSU"
-13.0561330561339,"KNF1C2",0,0.976982,"PSU"
-12.9729729729738,"TYY0Y1",0,0.735268,"PSU"
-12.9729729729738,"TYY1Y1",0,0.735268,"PSU"
-12.9729729729738,"TYY0Y2",0,0.735268,"PSU"
-12.9729729729738,"TYY1Y2",0,0.735268,"PSU"
-12.9729729729738,"KYY0Y1",0,0.771709,"PSU"
-12.9729729729738,"KYY1Y1",0,0.771709,"PSU"
-12.9729729729738,"KYY0Y2",0,0.771709,"PSU"
-12.9729729729738,"KYY1Y2",0,0.771709,"PSU"
-12.9729729729738,"TYF0Y1",0,0.794297,"PSU"
-12.9729729729738,"TYF1Y1",0,0.794297,"PSU"
-12.9729729729738,"TYF0Y2",0,0.794297,"PSU"
-12.9729729729738,"TYF1Y2",0,0.794297,"PSU"
-12.9729729729738,"KYF0Y1",0,0.824725,"PSU"
-12.9729729729738,"KYF1Y1",0,0.824725,"PSU"
-12.9729729729738,"KYF0Y2",0,0.824725,"PSU"
-12.9729729729738,"KYF1Y2",0,0.824725,"PSU"
-12.9729729729738,"TNY0Y1",0,0.864359,"PSU"
-12.9729729729738,"TNY1Y1",0,0.864359,"PSU"
-12.9729729729738,"TNY0Y2",0,0.864359,"PSU"
-12.9729729729738,"TNY1Y2",0,0.864359,"PSU"
-12.9729729729738,"TYY0C1",0,0.891124,"PSU"
-12.9729729729738,"TYY1C1",0,0.891124,"PSU"
-12.9729729729738,"TYY0C2",0,0.891124,"PSU"
-12.9729729729738,"TYY1C2",0,0.891124,"PSU"
-12.9729729729738,"TNF0Y1",0,0.892625,"PSU"
-12.9729729729738,"TNF1Y1",0,0.892625,"PSU"
-12.9729729729738,"TNF0Y2",0,0.892625,"PSU"
-12.9729729729738,"TNF1Y2",0,0.892625,"PSU"
-12.9729729729738,"KNY0Y1",0,0.895737,"PSU"
-12.9729729729738,"KNY1Y1",0,0.895737,"PSU"
-12.9729729729738,"KNY0Y2",0,0.895737,"PSU"
-12.9729729729738,"KNY1Y2",0,0.895737,"PSU"
-12.9729729729738,"KYY0C1",0,0.905281,"PSU"
-12.9729729729738,"KYY1C1",0,0.905281,"PSU"
-12.9729729729738,"KYY0C2",0,0.905281,"PSU"
-12.9729729729738,"KYY1C2",0,0.905281,"PSU"
-12.9729729729738,"TYF0C1",0,0.917383,"PSU"
-12.9729729729738,"TYF1C1",0,0.917383,"PSU"
-12.9729729729738,"TYF0C2",0,0.917383,"PSU"
-12.9729729729738,"TYF1C2",0,0.917383,"PSU"
-12.9729729729738,"KYF0C1",0,0.930465,"PSU"
-12.9729729729738,"KYF1C1",0,0.930465,"PSU"
-12.9729729729738,"KYF0C2",0,0.930465,"PSU"
-12.9729729729738,"KYF1C2",0,0.930465,"PSU"
-12.9729729729738,"TNY0C1",0,0.947158,"PSU"
-12.9729729729738,"TNY1C1",0,0.947158,"PSU"
-12.9729729729738,"TNY0C2",0,0.947158,"PSU"
-12.9729729729738,"TNY1C2",0,0.947158,"PSU"
-12.9729729729738,"KNF0Y1",0,0.948359,"PSU"
-12.9729729729738,"KNF1Y1",0,0.948359,"PSU"
-12.9729729729738,"KNF0Y2",0,0.948359,"PSU"
-12.9729729729738,"KNF1Y2",0,0.948359,"PSU"
-12.9729729729738,"TNF0C1",0,0.958879,"PSU"
-12.9729729729738,"TNF1C1",0,0.958879,"PSU"
-12.9729729729738,"TNF0C2",0,0.958879,"PSU"
-12.9729729729738,"TNF1C2",0,0.958879,"PSU"
-12.9729729729738,"KNY0C1",1,0.962073,"PSU"
-12.9729729729738,"KNY1C1",0,0.962073,"PSU"
-12.9729729729738,"KNY0C2",0,0.962073,"PSU"
-12.9729729729738,"KNY1C2",0,0.962073,"PSU"
-12.9729729729738,"KNF0C1",0,0.976982,"PSU"
-12.9729729729738,"KNF1C1",0,0.976982,"PSU"
-12.9729729729738,"KNF0C2",0,0.976982,"PSU"
-12.9729729729738,"KNF1C2",0,0.976982,"PSU"
-12.8898128898137,"TYY0Y1",0,0.735268,"PSU"
-12.8898128898137,"TYY1Y1",0,0.735268,"PSU"
-12.8898128898137,"TYY0Y2",0,0.735268,"PSU"
-12.8898128898137,"TYY1Y2",0,0.735268,"PSU"
-12.8898128898137,"KYY0Y1",0,0.771709,"PSU"
-12.8898128898137,"KYY1Y1",0,0.771709,"PSU"
-12.8898128898137,"KYY0Y2",0,0.771709,"PSU"
-12.8898128898137,"KYY1Y2",0,0.771709,"PSU"
-12.8898128898137,"TYF0Y1",0,0.794297,"PSU"
-12.8898128898137,"TYF1Y1",0,0.794297,"PSU"
-12.8898128898137,"TYF0Y2",0,0.794297,"PSU"
-12.8898128898137,"TYF1Y2",0,0.794297,"PSU"
-12.8898128898137,"KYF0Y1",0,0.824725,"PSU"
-12.8898128898137,"KYF1Y1",0,0.824725,"PSU"
-12.8898128898137,"KYF0Y2",0,0.824725,"PSU"
-12.8898128898137,"KYF1Y2",0,0.824725,"PSU"
-12.8898128898137,"TNY0Y1",0,0.864359,"PSU"
-12.8898128898137,"TNY1Y1",0,0.864359,"PSU"
-12.8898128898137,"TNY0Y2",0,0.864359,"PSU"
-12.8898128898137,"TNY1Y2",0,0.864359,"PSU"
-12.8898128898137,"TYY0C1",0,0.891124,"PSU"
-12.8898128898137,"TYY1C1",0,0.891124,"PSU"
-12.8898128898137,"TYY0C2",0,0.891124,"PSU"
-12.8898128898137,"TYY1C2",0,0.891124,"PSU"
-12.8898128898137,"TNF0Y1",0,0.892625,"PSU"
-12.8898128898137,"TNF1Y1",0,0.892625,"PSU"
-12.8898128898137,"TNF0Y2",0,0.892625,"PSU"
-12.8898128898137,"TNF1Y2",0,0.892625,"PSU"
-12.8898128898137,"KNY0Y1",0,0.895737,"PSU"
-12.8898128898137,"KNY1Y1",0,0.895737,"PSU"
-12.8898128898137,"KNY0Y2",0,0.895737,"PSU"
-12.8898128898137,"KNY1Y2",0,0.895737,"PSU"
-12.8898128898137,"KYY0C1",0,0.905281,"PSU"
-12.8898128898137,"KYY1C1",0,0.905281,"PSU"
-12.8898128898137,"KYY0C2",0,0.905281,"PSU"
-12.8898128898137,"KYY1C2",0,0.905281,"PSU"
-12.8898128898137,"TYF0C1",0,0.917383,"PSU"
-12.8898128898137,"TYF1C1",0,0.917383,"PSU"
-12.8898128898137,"TYF0C2",0,0.917383,"PSU"
-12.8898128898137,"TYF1C2",0,0.917383,"PSU"
-12.8898128898137,"KYF0C1",0,0.930465,"PSU"
-12.8898128898137,"KYF1C1",0,0.930465,"PSU"
-12.8898128898137,"KYF0C2",0,0.930465,"PSU"
-12.8898128898137,"KYF1C2",0,0.930465,"PSU"
-12.8898128898137,"TNY0C1",0,0.947158,"PSU"
-12.8898128898137,"TNY1C1",0,0.947158,"PSU"
-12.8898128898137,"TNY0C2",0,0.947158,"PSU"
-12.8898128898137,"TNY1C2",0,0.947158,"PSU"
-12.8898128898137,"KNF0Y1",0,0.948359,"PSU"
-12.8898128898137,"KNF1Y1",0,0.948359,"PSU"
-12.8898128898137,"KNF0Y2",0,0.948359,"PSU"
-12.8898128898137,"KNF1Y2",0,0.948359,"PSU"
-12.8898128898137,"TNF0C1",0,0.958879,"PSU"
-12.8898128898137,"TNF1C1",0,0.958879,"PSU"
-12.8898128898137,"TNF0C2",0,0.958879,"PSU"
-12.8898128898137,"TNF1C2",0,0.958879,"PSU"
-12.8898128898137,"KNY0C1",1,0.962073,"PSU"
-12.8898128898137,"KNY1C1",0,0.962073,"PSU"
-12.8898128898137,"KNY0C2",0,0.962073,"PSU"
-12.8898128898137,"KNY1C2",0,0.962073,"PSU"
-12.8898128898137,"KNF0C1",0,0.976982,"PSU"
-12.8898128898137,"KNF1C1",0,0.976982,"PSU"
-12.8898128898137,"KNF0C2",0,0.976982,"PSU"
-12.8898128898137,"KNF1C2",0,0.976982,"PSU"
-12.8066528066537,"TYY0Y1",0,0.735268,"PSU"
-12.8066528066537,"TYY1Y1",0,0.735268,"PSU"
-12.8066528066537,"TYY0Y2",0,0.735268,"PSU"
-12.8066528066537,"TYY1Y2",0,0.735268,"PSU"
-12.8066528066537,"KYY0Y1",0,0.771709,"PSU"
-12.8066528066537,"KYY1Y1",0,0.771709,"PSU"
-12.8066528066537,"KYY0Y2",0,0.771709,"PSU"
-12.8066528066537,"KYY1Y2",0,0.771709,"PSU"
-12.8066528066537,"TYF0Y1",0,0.794297,"PSU"
-12.8066528066537,"TYF1Y1",0,0.794297,"PSU"
-12.8066528066537,"TYF0Y2",0,0.794297,"PSU"
-12.8066528066537,"TYF1Y2",0,0.794297,"PSU"
-12.8066528066537,"KYF0Y1",0,0.824725,"PSU"
-12.8066528066537,"KYF1Y1",0,0.824725,"PSU"
-12.8066528066537,"KYF0Y2",0,0.824725,"PSU"
-12.8066528066537,"KYF1Y2",0,0.824725,"PSU"
-12.8066528066537,"TNY0Y1",0,0.864359,"PSU"
-12.8066528066537,"TNY1Y1",0,0.864359,"PSU"
-12.8066528066537,"TNY0Y2",0,0.864359,"PSU"
-12.8066528066537,"TNY1Y2",0,0.864359,"PSU"
-12.8066528066537,"TYY0C1",0,0.891124,"PSU"
-12.8066528066537,"TYY1C1",0,0.891124,"PSU"
-12.8066528066537,"TYY0C2",0,0.891124,"PSU"
-12.8066528066537,"TYY1C2",0,0.891124,"PSU"
-12.8066528066537,"TNF0Y1",0,0.892625,"PSU"
-12.8066528066537,"TNF1Y1",0,0.892625,"PSU"
-12.8066528066537,"TNF0Y2",0,0.892625,"PSU"
-12.8066528066537,"TNF1Y2",0,0.892625,"PSU"
-12.8066528066537,"KNY0Y1",0,0.895737,"PSU"
-12.8066528066537,"KNY1Y1",0,0.895737,"PSU"
-12.8066528066537,"KNY0Y2",0,0.895737,"PSU"
-12.8066528066537,"KNY1Y2",0,0.895737,"PSU"
-12.8066528066537,"KYY0C1",0,0.905281,"PSU"
-12.8066528066537,"KYY1C1",0,0.905281,"PSU"
-12.8066528066537,"KYY0C2",0,0.905281,"PSU"
-12.8066528066537,"KYY1C2",0,0.905281,"PSU"
-12.8066528066537,"TYF0C1",0,0.917383,"PSU"
-12.8066528066537,"TYF1C1",0,0.917383,"PSU"
-12.8066528066537,"TYF0C2",0,0.917383,"PSU"
-12.8066528066537,"TYF1C2",0,0.917383,"PSU"
-12.8066528066537,"KYF0C1",0,0.930465,"PSU"
-12.8066528066537,"KYF1C1",0,0.930465,"PSU"
-12.8066528066537,"KYF0C2",0,0.930465,"PSU"
-12.8066528066537,"KYF1C2",0,0.930465,"PSU"
-12.8066528066537,"TNY0C1",0,0.947158,"PSU"
-12.8066528066537,"TNY1C1",0,0.947158,"PSU"
-12.8066528066537,"TNY0C2",0,0.947158,"PSU"
-12.8066528066537,"TNY1C2",0,0.947158,"PSU"
-12.8066528066537,"KNF0Y1",0,0.948359,"PSU"
-12.8066528066537,"KNF1Y1",0,0.948359,"PSU"
-12.8066528066537,"KNF0Y2",0,0.948359,"PSU"
-12.8066528066537,"KNF1Y2",0,0.948359,"PSU"
-12.8066528066537,"TNF0C1",0,0.958879,"PSU"
-12.8066528066537,"TNF1C1",0,0.958879,"PSU"
-12.8066528066537,"TNF0C2",0,0.958879,"PSU"
-12.8066528066537,"TNF1C2",0,0.958879,"PSU"
-12.8066528066537,"KNY0C1",1,0.962073,"PSU"
-12.8066528066537,"KNY1C1",0,0.962073,"PSU"
-12.8066528066537,"KNY0C2",0,0.962073,"PSU"
-12.8066528066537,"KNY1C2",0,0.962073,"PSU"
-12.8066528066537,"KNF0C1",0,0.976982,"PSU"
-12.8066528066537,"KNF1C1",0,0.976982,"PSU"
-12.8066528066537,"KNF0C2",0,0.976982,"PSU"
-12.8066528066537,"KNF1C2",0,0.976982,"PSU"
-12.7234927234936,"TYY0Y1",0,0.735268,"PSU"
-12.7234927234936,"TYY1Y1",0,0.735268,"PSU"
-12.7234927234936,"TYY0Y2",0,0.735268,"PSU"
-12.7234927234936,"TYY1Y2",0,0.735268,"PSU"
-12.7234927234936,"KYY0Y1",0,0.771709,"PSU"
-12.7234927234936,"KYY1Y1",0,0.771709,"PSU"
-12.7234927234936,"KYY0Y2",0,0.771709,"PSU"
-12.7234927234936,"KYY1Y2",0,0.771709,"PSU"
-12.7234927234936,"TYF0Y1",0,0.794297,"PSU"
-12.7234927234936,"TYF1Y1",0,0.794297,"PSU"
-12.7234927234936,"TYF0Y2",0,0.794297,"PSU"
-12.7234927234936,"TYF1Y2",0,0.794297,"PSU"
-12.7234927234936,"KYF0Y1",0,0.824725,"PSU"
-12.7234927234936,"KYF1Y1",0,0.824725,"PSU"
-12.7234927234936,"KYF0Y2",0,0.824725,"PSU"
-12.7234927234936,"KYF1Y2",0,0.824725,"PSU"
-12.7234927234936,"TNY0Y1",0,0.864359,"PSU"
-12.7234927234936,"TNY1Y1",0,0.864359,"PSU"
-12.7234927234936,"TNY0Y2",0,0.864359,"PSU"
-12.7234927234936,"TNY1Y2",0,0.864359,"PSU"
-12.7234927234936,"TYY0C1",0,0.891124,"PSU"
-12.7234927234936,"TYY1C1",0,0.891124,"PSU"
