"FIRST_LINE","INFECTION_DURATION_MULTIPLY_FACTOR","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
2,1.3,0.5,7.12328767123288,18.1369863013699,22.1643835616438,0.136986301369863,22.5753424657534,22,21,35,25,24,1.538425,6.792175
2,1.3,0.5,6.13698630136986,15.1780821917808,22.3287671232877,0.136986301369863,22.0821917808219,20,25,24,36,35,1.57445,6.8306
2,1.3,0.5,7.28767123287671,17.6438356164384,22.7397260273973,0.136986301369863,21.5068493150685,23,16,34,33,33,1.614325,6.83515
2,1.3,0.5,3.83561643835617,14.3561643835616,21.1780821917808,0.136986301369863,21.7534246575342,16,23,24,34,31,1.619125,6.7785
2,1.3,0.5,8.43835616438356,19.2876712328767,23.7260273972603,0.136986301369863,23.7260273972603,15,27,21,28,27,1.5584,6.909925
2,1.3,0.5,8.02739726027397,19.3698630136986,25.7808219178082,0.136986301369863,25.9452054794521,23,23,27,29,24,1.50935,6.852925
2,1.3,0.5,4.82191780821918,14.1095890410959,19.5342465753425,0.136986301369863,18.7945205479452,21,36,29,33,24,1.700625,6.869375
2,1.3,0.5,7.61643835616438,15.1780821917808,22.8219178082192,0.136986301369863,23.1506849315069,22,29,28,28,25,1.5991,6.92455
2,1.3,0.5,4,11.8904109589041,17.8904109589041,0.136986301369863,17.4794520547945,48,47,49,53,51,1.7626,6.7115
2,1.3,0.5,5.89041095890411,13.6164383561644,18.5479452054795,0.136986301369863,19.4520547945205,28,32,34,24,27,1.7154,6.83425
2,1.3,0.5,7.78082191780822,17.972602739726,24.3013698630137,0.136986301369863,24.8767123287671,20,18,25,28,26,1.545475,6.878125
2,1.3,0.5,5.47945205479452,18.8767123287671,24.3013698630137,0.136986301369863,23.3150684931507,18,22,37,31,24,1.56,6.8683
2,1.3,0.5,5.80821917808219,16.3287671232877,21.7534246575342,0.136986301369863,22.9041095890411,24,25,21,25,32,1.606925,6.901575
2,1.3,0.5,6.3013698630137,13.9452054794521,19.2054794520548,0.136986301369863,20.9315068493151,22,19,32,32,36,1.630025,6.718075
2,1.3,0.5,7.2054794520548,18.0547945205479,24.8767123287671,0.136986301369863,23.1506849315069,31,29,23,28,28,1.4715,6.8185
2,1.3,0,4.9041095890411,29.972602739726,NA,0.0547945205479436,NA,27,21,29,33,22,0.6984,6.7536
2,1.3,0,7.6986301369863,18.3835616438356,25.9452054794521,0.547945205479451,35.8904109589041,20,28,29,29,16,0.898025,6.439875
2,1.3,0,14.1095890410959,25.7808219178082,31.3698630136986,0.465753424657535,NA,28,34,17,24,27,0.7509,6.56885
2,1.3,0,5.23287671232877,24.3835616438356,31.5342465753425,0.383561643835616,NA,20,16,25,26,24,0.76305,6.646
2,1.3,0,8.35616438356164,23.2328767123288,32.5205479452055,0.712328767123289,NA,23,24,23,24,27,0.751725,6.774175
2,1.3,0,4.98630136986301,17.8082191780822,23.3150684931507,0.219178082191782,38.8493150684931,38,41,40,39,33,0.92665,6.771725
2,1.3,0,4.49315068493151,21.5068493150685,29.4794520547945,0.0547945205479436,39.0958904109589,23,19,26,32,22,0.82365,6.6975
2,1.3,0,6.05479452054794,14.8493150684931,22.1643835616438,0.383561643835616,37.6164383561644,27,28,21,27,23,0.90355,6.73225
2,1.3,0,5.15068493150685,18.8767123287671,24.5479452054795,0.547945205479451,37.2054794520548,20,29,35,29,33,0.872875,6.65505
2,1.3,0,4.65753424657534,15.013698630137,22.0821917808219,0.63013698630137,39.013698630137,27,18,25,35,25,0.91435,6.748325
2,1.3,0,4.49315068493151,15.5890410958904,23.1506849315069,1.36986301369863,33.0958904109589,16,24,23,27,18,0.949625,6.68625
2,1.3,0,3.91780821917808,16.3287671232877,25.6164383561644,0.383561643835616,35.2328767123288,23,21,20,30,28,0.95575,6.80495
2,1.3,0,7.6986301369863,19.041095890411,27.1780821917808,0.301369863013697,38.1917808219178,20,24,19,24,33,0.832,6.626625
2,1.3,0,11.7260273972603,24.6301369863014,30.7945205479452,0.63013698630137,NA,19,28,33,24,16,0.771725,6.695575
2,1.3,0,4.98630136986301,17.7260273972603,26.3561643835616,0.136986301369863,38.5205479452055,21,26,20,24,26,0.8368,6.558325
2,1.3,0,4.9041095890411,15.6712328767123,24.4657534246575,0.136986301369863,NA,26,24,29,25,23,0.85925,6.83285
2,1.3,0,7.2054794520548,19.6986301369863,27.2602739726027,0.219178082191782,39.5068493150685,24,30,27,30,21,0.8505,6.691125
2,1.3,0,4.57534246575343,18.2191780821918,25.7808219178082,0.465753424657535,37.9452054794521,32,41,40,39,42,0.847875,6.65035
2,1.3,0,6.46575342465754,20.027397260274,26.9315068493151,0.876712328767123,NA,25,24,35,31,22,0.81775,6.667325
2,1.3,0,7.45205479452055,24.6301369863014,31.4520547945205,0.301369863013697,NA,17,27,22,35,21,0.748175,6.492975
2,1.3,0,4.82191780821918,15.5068493150685,22.6575342465753,0.465753424657535,34.6575342465753,24,26,30,28,31,0.94235,6.5562
2,1.3,0,9.34246575342466,16.3287671232877,25.4520547945205,0.301369863013697,36.3013698630137,26,21,22,36,22,0.888525,6.542425
2,1.3,0,7.28767123287671,15.4246575342466,22.1643835616438,0.301369863013697,32.3561643835616,23,31,21,22,24,0.97315,6.527275
2,1.3,0,5.06849315068493,16.1643835616438,22.9041095890411,0.0547945205479436,36.2191780821918,30,25,29,24,28,0.850875,6.54055
2,1.3,0,7.36986301369863,25.1232876712329,33.9178082191781,1.04109589041096,NA,21,29,19,21,24,0.737,6.622275
2,1.3,0,10.3287671232877,20.4383561643836,27.3424657534247,0.0547945205479436,NA,21,20,21,29,38,0.838175,6.6282
2,1.3,0,5.97260273972603,14.7671232876712,24.3013698630137,0.301369863013697,38.1095890410959,24,17,29,28,25,0.87535,6.586675
2,1.3,0,9.0958904109589,18.4657534246575,25.8630136986301,0.136986301369863,35.1506849315069,19,23,25,27,27,0.9577,6.78995
2,1.3,0,7.2054794520548,16.8219178082192,25.2876712328767,0.383561643835616,32.027397260274,34,30,16,32,23,0.962425,6.671175
2,1.3,0,6.46575342465754,22.3287671232877,29.7260273972603,0.465753424657535,NA,21,21,26,27,33,0.7713,6.621375
2,1.3,0,5.23287671232877,15.2602739726027,21.5890410958904,1.86301369863014,37.7808219178082,19,20,18,22,38,0.95355,6.819975
2,1.3,0,6.87671232876712,21.1780821917808,27.5068493150685,0.136986301369863,39.5890410958904,21,25,20,19,33,0.841625,6.69845
2,1.3,0,6.54794520547945,21.1780821917808,28.5753424657534,0.301369863013697,37.6164383561644,26,25,32,31,26,0.836925,6.745825
2,1.3,0,4.57534246575343,18.5479452054795,25.6164383561644,0.547945205479451,NA,28,22,22,26,19,0.78275,6.508175
2,1.3,0,6.87671232876712,17.5616438356164,24.8767123287671,0.219178082191782,NA,20,25,26,32,24,0.830575,6.582625
2,1.3,0,3.91780821917808,12.3013698630137,18.958904109589,0.301369863013697,31.3698630136986,21,28,25,25,41,0.9834,6.730175
2,1.3,0,9.75342465753425,26.6849315068493,33.3424657534247,0.63013698630137,NA,24,26,23,23,23,0.78335,6.596625
2,1.3,0,6.3013698630137,16.9041095890411,24.6301369863014,0.0547945205479436,39.8356164383562,29,19,23,22,26,0.849925,6.67405
2,1.3,0,3.67123287671233,20.1095890410959,25.6986301369863,0.876712328767123,35.6438356164384,19,19,31,20,20,0.8718,6.5575
2,1.3,0,6.71232876712329,29.3972602739726,36.6301369863014,1.28767123287671,NA,20,21,32,27,20,0.6661,6.6223
2,1.3,0,3.58904109589041,14.1095890410959,20.7671232876712,0.465753424657535,33.7534246575342,24,16,21,28,32,0.9518,6.53975
2,1.3,0,10.1643835616438,22,27.7534246575342,0.219178082191782,NA,25,18,33,36,24,0.801425,6.784925
2,1.3,0,7.2054794520548,17.8904109589041,23.4794520547945,0.958904109589042,39.9178082191781,15,18,24,28,34,0.832425,6.515625
2,1.3,0,4.9041095890411,18.5479452054795,25.4520547945205,0.0547945205479436,39.1780821917808,36,33,38,48,43,0.833075,6.65405
2,1.3,0,4.49315068493151,20.027397260274,28.1643835616438,1.04109589041096,38.1917808219178,14,27,25,31,19,0.890575,6.74365
2,1.3,0,8.35616438356164,16,23.5616438356164,0.301369863013697,NA,27,18,22,31,32,0.884475,6.790025
2,1.3,0,9.17808219178082,21.8356164383562,29.0684931506849,0.465753424657535,NA,27,21,27,33,27,0.8145,6.547025
2,1.3,0,6.05479452054794,16.1643835616438,23.8082191780822,0.876712328767123,38.3561643835616,28,22,27,30,33,0.9004,6.877325
2,1.3,0,4.41095890410959,25.1232876712329,36.8767123287671,0.219178082191782,NA,18,26,22,29,30,0.756825,6.746225
2,1.3,0,6.46575342465754,16.6575342465753,24.7945205479452,0.547945205479451,NA,29,32,24,33,22,0.87935,6.8636
2,1.2,0.01,3.83561643835617,17.0684931506849,23.4794520547945,1.36986301369863,34.5753424657534,27,31,31,28,42,1.107975,7.642975
2,1.2,0.01,5.23287671232877,17.1506849315069,24.3835616438356,1.61643835616438,35.8082191780822,29,36,32,33,33,1.081675,7.615925
2,1.2,0.01,9.42465753424657,22.4109589041096,28.4109589041096,0.0547945205479436,37.4520547945205,26,31,32,44,29,0.955375,7.336675
2,1.2,0.01,6.54794520547945,18.6301369863014,24.958904109589,1.53424657534246,36.0547945205479,26,34,38,37,30,1.05275,7.496175
2,1.2,0.01,6.46575342465754,16.8219178082192,23.3150684931507,1.04109589041096,33.1780821917808,22,23,35,30,28,1.102825,7.390775
2,1.2,0.01,5.31506849315069,16.986301369863,23.3972602739726,0.383561643835616,33.7534246575342,25,30,34,37,39,1.102025,7.431525
2,1.2,0.01,8.02739726027397,20.3561643835616,25.9452054794521,1.36986301369863,33.1780821917808,26,23,22,37,27,1.100275,7.396075
2,1.2,0.01,9.50684931506849,24.3835616438356,32.4383561643836,0.794520547945204,38.8493150684931,27,26,31,33,28,0.905275,7.357025
2,1.2,0.01,5.23287671232877,18.7945205479452,25.6986301369863,1.45205479452055,35.972602739726,21,24,42,42,34,1.0285,7.6306
2,1.2,0.01,5.80821917808219,19.2876712328767,26.1917808219178,0.219178082191782,36.7123287671233,28,25,44,29,28,1.028375,7.576825
2,1.2,0.01,5.56164383561644,20.6027397260274,28.2465753424658,2.19178082191781,35.3150684931507,22,31,27,23,23,0.961325,7.3378
2,1.2,0.01,6.05479452054794,22.2465753424658,30.2191780821918,0.301369863013697,NA,29,27,27,39,28,0.91845,7.48235
2,1.2,0.01,6.21917808219178,18.1369863013699,24.4657534246575,0.547945205479451,32.8493150684931,30,26,23,32,27,1.123175,7.484075
2,1.2,0.01,8.27397260273973,20.8493150684931,27.8356164383562,0.136986301369863,37.7808219178082,30,20,32,29,32,1.009175,7.571225
2,1.2,0.01,5.80821917808219,17.1506849315069,24.6301369863014,0.547945205479451,34.7397260273973,32,22,32,37,43,1.0636,7.3987
2,1.2,0.01,8.19178082191781,25.7808219178082,35.0684931506849,1.04109589041096,NA,29,26,27,29,20,0.887725,7.589275
2,1.2,0.01,5.15068493150685,15.013698630137,22.5753424657534,0.0547945205479436,35.3150684931507,30,26,39,44,37,1.084025,7.542425
2,1.2,0.01,6.46575342465754,19.041095890411,27.4246575342466,0.465753424657535,35.8904109589041,27,28,31,23,39,1.0482,7.69105
2,1.2,0.01,14.027397260274,29.0684931506849,36.4657534246575,0.876712328767123,NA,25,19,37,27,22,0.807025,7.42535
2,1.2,0.01,6.05479452054794,29.0684931506849,36.3835616438356,1.12328767123288,NA,34,30,34,34,33,0.91235,7.545775
2,1.2,0.01,7.53424657534246,17.6438356164384,23.7260273972603,1.2054794520548,37.3698630136986,19,28,34,40,30,1.039025,7.50885
2,1.2,0.01,5.64383561643836,20.8493150684931,27.0958904109589,0.547945205479451,34.4931506849315,28,35,29,23,35,1.02365,7.346475
2,1.2,0.01,4.9041095890411,23.3972602739726,31.041095890411,1.12328767123288,38.8493150684931,26,28,25,36,34,0.9132,7.47685
2,1.2,0.01,7.53424657534246,25.4520547945205,31.9452054794521,0.465753424657535,NA,24,27,30,34,29,0.873375,7.201875
2,1.2,0.01,7.6986301369863,23.3972602739726,29.8082191780822,0.301369863013697,38.5205479452055,29,38,27,28,27,0.95745,7.472125
2,1.2,0.01,12.1369863013699,28.986301369863,36.5479452054795,0.63013698630137,NA,30,23,29,35,35,0.878675,7.3152
2,1.2,0.01,6.54794520547945,18.0547945205479,25.8630136986301,1.61643835616438,NA,31,33,23,39,25,0.964,7.4977
2,1.2,0.01,4.9041095890411,18.958904109589,24.6301369863014,0.0547945205479436,33.8356164383562,36,29,42,64,47,1.08015,7.507
2,1.2,0.01,5.15068493150685,16.9041095890411,25.6986301369863,0.219178082191782,38.3561643835616,35,12,32,28,35,0.988075,7.522
2,1.2,0.01,4.98630136986301,21.8356164383562,30.3835616438356,0.136986301369863,38.8493150684931,25,29,30,46,27,0.939475,7.537175
2,1.2,0.01,8.27397260273973,20.5205479452055,26.3561643835616,0.136986301369863,32.7671232876712,24,24,37,44,24,1.087725,7.608425
2,1.2,0.01,5.80821917808219,15.4246575342466,22.9041095890411,1.12328767123288,33.1780821917808,32,39,35,27,36,1.038825,7.453925
2,1.2,0.01,4.32876712328767,16.3287671232877,24.1369863013699,1.94520547945206,37.9452054794521,21,36,38,36,32,1.07715,7.572675
2,1.2,0.01,6.38356164383562,18.6301369863014,27.013698630137,0.0547945205479436,37.6986301369863,19,34,31,26,29,0.990125,7.435375
2,1.2,0.01,4.98630136986301,16,23.3150684931507,1.28767123287671,33.1780821917808,24,27,27,36,29,1.118525,7.47185
2,1.2,0.01,4.9041095890411,15.3424657534247,23.0684931506849,2.02739726027397,32.5205479452055,24,34,27,35,29,1.180975,7.62275
2,1.2,0.01,5.3972602739726,16.5753424657534,23.972602739726,0.301369863013697,33.6712328767123,44,43,35,55,37,1.066275,7.367525
2,1.2,0.01,7.94520547945206,22.0821917808219,28.4109589041096,1.28767123287671,36.0547945205479,27,33,38,32,26,1.015475,7.559375
2,1.2,0.01,9.0958904109589,24.4657534246575,30.7945205479452,0.219178082191782,37.4520547945205,27,38,27,38,39,0.968075,7.299
2,1.2,0.01,4.16438356164383,15.5890410958904,21.9178082191781,0.219178082191782,30.4657534246575,22,22,36,42,30,1.171575,7.4744
2,1.2,0.01,6.87671232876712,22.1643835616438,30.6301369863014,3.01369863013699,38.4383561643836,30,32,35,24,34,0.927725,7.412025
2,1.2,0.01,4.73972602739726,24.6301369863014,31.6986301369863,0.794520547945204,38.9315068493151,26,32,36,31,39,0.899625,7.386975
2,1.2,0.01,4.49315068493151,16.986301369863,23.972602739726,0.383561643835616,34.0821917808219,24,28,31,44,20,1.106425,7.565425
2,1.2,0.01,4.41095890410959,16,24.2191780821918,0.876712328767123,34.1643835616438,24,22,40,35,28,1.063225,7.48085
2,1.2,0.01,10.7397260273973,22.986301369863,30.3835616438356,0.876712328767123,39.2602739726027,19,38,26,38,31,0.95205,7.598825
2,1.2,0.01,3.42465753424657,15.5890410958904,21.6712328767123,1.12328767123288,33.6712328767123,21,32,31,40,31,1.147825,7.55425
2,1.2,0.01,7.28767123287671,21.1780821917808,30.958904109589,0.547945205479451,38.8493150684931,24,29,27,38,28,0.929575,7.48005
2,1.2,0.01,4.57534246575343,14.027397260274,20.7671232876712,0.63013698630137,32.027397260274,23,26,22,33,30,1.14775,7.4204
2,1.2,0.01,4.49315068493151,12.3835616438356,20.4383561643836,0.219178082191782,31.9452054794521,44,41,40,45,47,1.15235,7.614575
2,1.2,0.01,6.71232876712329,17.5616438356164,25.9452054794521,0.63013698630137,37.7808219178082,28,39,45,26,22,1.027875,7.551
2,1.2,0.1,4.57534246575343,18.6301369863014,24.3013698630137,0.219178082191782,29.2328767123288,27,38,39,24,37,1.388325,7.554075
2,1.2,0.1,5.97260273972603,16.4931506849315,22.0821917808219,0.136986301369863,25.2876712328767,23,23,29,39,34,1.50055,7.640875
2,1.2,0.1,3.26027397260274,14.6849315068493,22.6575342465753,0.0547945205479436,27.5068493150685,30,33,27,36,39,1.320025,7.5769
2,1.2,0.1,4.73972602739726,15.5068493150685,23.2328767123288,0.136986301369863,29.1506849315069,15,28,29,33,31,1.3565,7.534925
2,1.2,0.1,3.83561643835617,17.2328767123288,22.5753424657534,0.136986301369863,28.4931506849315,24,26,26,47,40,1.3529,7.51105
2,1.2,0.1,13.041095890411,24.0547945205479,29.8904109589041,0.136986301369863,33.1780821917808,30,25,28,27,30,1.139925,7.411425
2,1.2,0.1,5.80821917808219,17.1506849315069,22.986301369863,0.0547945205479436,25.9452054794521,26,27,32,36,30,1.38235,7.567225
2,1.2,0.1,6.05479452054794,20.5205479452055,27.0958904109589,0.383561643835616,31.1232876712329,21,19,32,36,35,1.288225,7.499325
2,1.2,0.1,4.57534246575343,20.1917808219178,26.3561643835616,0.136986301369863,30.4657534246575,19,30,36,38,31,1.3221,7.567225
2,1.2,0.1,6.63013698630137,16,22.4931506849315,0.0547945205479436,29.2328767123288,35,39,42,49,47,1.3585,7.5371
2,1.2,0.1,4.32876712328767,17.7260273972603,25.041095890411,0.301369863013697,30.0547945205479,26,41,22,37,32,1.311225,7.429525
2,1.2,0.1,6.46575342465754,20.6849315068493,29.8904109589041,0.0547945205479436,34.2465753424658,31,40,24,25,28,1.190325,7.612975
2,1.2,0.1,5.72602739726027,12.8767123287671,20.1917808219178,0.136986301369863,26.4383561643836,36,26,28,19,31,1.3983,7.6069
2,1.2,0.1,9.34246575342466,21.4246575342466,26.8493150684931,0.136986301369863,28.5753424657534,27,48,39,39,40,1.299925,7.51905
2,1.2,0.1,6.71232876712329,16.5753424657534,22.4931506849315,0.383561643835616,26.2739726027397,21,26,31,38,44,1.4418,7.5222
2,1.2,0.1,9.26027397260274,22.4931506849315,29.3150684931507,0.0547945205479436,34.8219178082192,25,35,27,29,24,1.1746,7.70265
2,1.2,0.1,11.8904109589041,23.7260273972603,30.2191780821918,0.712328767123289,32.8493150684931,16,27,32,35,39,1.195875,7.688725
2,1.2,0.1,7.53424657534246,18.3835616438356,25.6986301369863,0.136986301369863,30.5479452054795,21,28,42,27,40,1.266475,7.4878
2,1.2,0.1,5.89041095890411,20.027397260274,27.2602739726027,0.136986301369863,31.7808219178082,17,33,26,26,31,1.235725,7.494425
2,1.2,0.1,4.08219178082192,16.7397260273973,22.8219178082192,0.136986301369863,27.2602739726027,31,23,33,34,33,1.44265,7.6874
2,1.2,0.1,7.36986301369863,19.2876712328767,24.7123287671233,0.136986301369863,31.6986301369863,21,26,29,31,32,1.268775,7.7026
2,1.2,0.1,6.13698630136986,14.3561643835616,22.0821917808219,0.136986301369863,26.5205479452055,28,28,27,28,26,1.4369,7.522675
2,1.2,0.1,8.6027397260274,18.958904109589,26.1095890410959,0.136986301369863,29.972602739726,28,32,19,26,29,1.278175,7.39595
2,1.2,0.1,5.64383561643836,24.7945205479452,33.1780821917808,0.136986301369863,35.7260273972603,27,35,31,31,29,1.069175,7.628375
2,1.2,0.1,3.75342465753425,14.7671232876712,22,0.136986301369863,28.0821917808219,29,31,38,35,30,1.446425,7.70075
2,1.2,0.1,5.72602739726027,20.8493150684931,26.6849315068493,0.136986301369863,28.4931506849315,34,26,20,38,24,1.371225,7.441275
2,1.2,0.1,3.91780821917808,12.6301369863014,20.1917808219178,0.136986301369863,26.3561643835616,29,24,32,37,41,1.462175,7.4649
2,1.2,0.1,3.50684931506849,16.3287671232877,21.9178082191781,0.136986301369863,25.3698630136986,27,36,31,34,32,1.475375,7.6464
2,1.2,0.1,4.57534246575343,18.0547945205479,25.041095890411,0.219178082191782,28.1643835616438,25,24,29,39,44,1.3977,7.50455
2,1.2,0.1,6.63013698630137,21.1780821917808,26.4383561643836,0.219178082191782,31.8630136986301,30,26,38,31,23,1.198275,7.456175
2,1.2,0.1,9.75342465753425,21.8356164383562,28.5753424657534,0.136986301369863,32.5205479452055,25,25,35,39,28,1.264475,7.613875
2,1.2,0.1,6.87671232876712,26.2739726027397,31.6986301369863,0.219178082191782,35.0684931506849,29,31,28,35,33,1.108225,7.497075
2,1.2,0.1,7.6986301369863,17.3150684931507,23.2328767123288,0.136986301369863,28.5753424657534,23,39,27,33,47,1.367575,7.570375
2,1.2,0.1,7.86301369863014,19.3698630136986,26.7671232876712,0.136986301369863,30.7945205479452,31,23,32,39,29,1.315475,7.710025
2,1.2,0.1,3.91780821917808,16.6575342465753,22.9041095890411,0.136986301369863,28,34,30,37,32,32,1.338675,7.6864
2,1.2,0.1,5.47945205479452,20.3561643835616,26.1917808219178,0.136986301369863,30.2191780821918,22,17,29,35,26,1.246975,7.455525
2,1.2,0.1,7.45205479452055,24.3013698630137,29.972602739726,0.383561643835616,32.8493150684931,24,28,30,29,29,1.1423,7.359
2,1.2,0.1,4.82191780821918,16,22.4109589041096,0.383561643835616,26.6027397260274,22,25,28,31,31,1.4025,7.418425
2,1.2,0.1,6.71232876712329,21.013698630137,27.5890410958904,0.136986301369863,31.9452054794521,26,33,24,27,23,1.23535,7.54595
2,1.2,0.1,3.58904109589041,13.5342465753425,20.2739726027397,0.136986301369863,26.027397260274,31,44,46,44,35,1.573075,7.80605
2,1.2,0.1,5.06849315068493,20.1095890410959,27.0958904109589,0.136986301369863,31.3698630136986,29,30,26,33,31,1.26455,7.454125
2,1.2,0.1,5.97260273972603,19.5342465753425,26.027397260274,0.136986301369863,30.2191780821918,32,29,31,30,39,1.308475,7.6776
2,1.2,0.1,7.36986301369863,17.2328767123288,23.3972602739726,0.136986301369863,25.5342465753425,29,33,22,37,27,1.4316,7.64345
2,1.2,0.1,7.61643835616438,23.5616438356164,29.3972602739726,0.0547945205479436,33.1780821917808,23,23,29,33,24,1.155125,7.4092
2,1.2,0.1,8.68493150684931,23.972602739726,30.1369863013699,0.383561643835616,31.6986301369863,23,34,18,31,28,1.18895,7.420175
2,1.2,0.1,4.49315068493151,24.3013698630137,29.3150684931507,0.136986301369863,32.3561643835616,23,34,29,28,39,1.17625,7.558025
2,1.2,0.1,5.80821917808219,14.6849315068493,22.7397260273973,0.136986301369863,29.4794520547945,37,35,39,47,43,1.361875,7.487425
2,1.2,0.1,6.7945205479452,21.3424657534247,28.9041095890411,0.136986301369863,32.9315068493151,20,31,24,34,33,1.166225,7.4797
2,1.2,0.1,8.52054794520548,24.6301369863014,30.4657534246575,0.136986301369863,32.3561643835616,32,29,33,36,23,1.16545,7.437075
2,1.2,0.1,4.9041095890411,18.3013698630137,25.041095890411,0.0547945205479436,29.1506849315069,33,31,28,26,24,1.344275,7.46615
2,1.2,0.25,4.32876712328767,16.6575342465753,22.6575342465753,0.136986301369863,24.1369863013699,31,32,40,33,37,1.50325,7.502275
2,1.2,0.25,6.21917808219178,20.3561643835616,26.3561643835616,0.136986301369863,27.9178082191781,23,27,24,37,26,1.45475,7.473225
2,1.2,0.25,5.97260273972603,15.3424657534247,22.7397260273973,0.136986301369863,25.6164383561644,28,40,25,32,23,1.550075,7.424875
2,1.2,0.25,6.21917808219178,15.8356164383562,22.3287671232877,0.0547945205479436,24.5479452054795,27,33,30,37,25,1.63375,7.575775
